id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
11393,2025-02-18,2859,28,7,5,1586.11,22660.0,266863.04
11395,2025-12-25,1944,62,7,4,956.99,216.38,25602.15
11401,2025-05-16,2190,46,2,11,1878.49,300.4,368398.68
11406,2025-12-22,1059,29,10,8,1700.35,,38785.63
11418,2026-01-20,2603,45,15,2,1987.63,495.39,389253.58
11428,2025-08-22,1349,3,4,11,1590.31,219.05,205.0765
11437,2026-02-07,1990,37,4,3,775.43,3880.0,129393.21
11438,2025-07-15,164,48,5,10,1399.4,104.38,234512.22
11443,2025-12-06,1191,80,8,12,1769.39,,136.13227
11449,2026-01-01,174,33,1,2,1541.14,28055.0,262555.95
11450,2026-02-16,2492,39,8,1,1.10737,204.42,81.16576
11459,2026-01-28,2153,39,6,7,1027.07,80.49,90487.55
11470,2025-09-09,2342,61,4,4,38921.0,,56235.24
11473,2025-09-05,62,14,2,6,1342.82,,241479.01
11481,2025-01-25,863,44,1,3,1.19359,182.36,215.70581
11490,2025-08-31,307,35,14,2,1.54964,32580.0,194390.54
11521,2025-08-12,1690,52,6,4,1949.27,195.39,322721.31
11525,2025-07-28,2361,37,9,2,1438.78,174.43,59360.08
11529,2025-10-09,105,46,14,4,1019.95,171.37,75892.4
11533,2025-10-12,505,29,1,1,520.58,54.21,46577.27
11536,2026-02-15,641,74,5,6,1231.16,94.82,175128.01
11537,2025-09-21,661,29,2,9,132.71,10.06,3263.0
11555,2025-01-25,1544,20,11,12,1.97083,209.14,330256.25
11558,2025-06-01,1988,43,10,6,534.29,44.26,90356.74
11559,2025-11-28,1066,37,15,8,1274.84,149.28,49727.99
11563,2025-05-03,2261,69,2,1,1981.46,167.26,92442.89
11598,2025-06-15,1538,53,1,9,819.06,,68088.53
11603,2025-04-20,2492,27,9,7,433.13,63.14,68004.98
11607,2025-11-20,2468,44,4,11,521.84,,58168.55
11631,2025-09-18,2933,68,3,5,267.23,24.77,22913.99
11634,2025-11-28,2797,11,4,11,717.45,,94.86616
11635,2025-05-24,2389,19,14,2,481.43,,17367.53
11641,2025-09-29,1157,71,2,7,1066.17,231.16,196282.19
11642,2025-09-12,362,65,6,11,9644.0,,7639.55
11644,2025-03-05,1744,16,11,6,348.4,66.3,58550.84
11654,2025-09-03,1577,10,5,11,1729.84,257.23,223175.43
11655,2026-01-19,2292,45,2,7,1567.37,17836.0,81719.08
11660,2025-02-13,2837,80,9,5,1419.94,137.28,280021.9
11696,2025-06-25,1166,35,14,6,1971.29,398.05,346803.99
11698,2025-01-23,1786,36,2,2,565.35,87.22,55941.15
11711,2025-07-24,1424,71,11,9,1129.54,194.65,218.6168
11720,2025-11-27,532,35,9,9,1.00917,239.95,87443.22
11730,2025-05-05,2775,35,6,2,1.86096,,357595.81
11767,2026-01-20,2901,7,1,1,1695.12,294.96,335287.33
11770,2025-12-12,1824,47,8,3,1718.59,14009.0,61005.93
11771,2025-12-01,1,37,7,4,222.99,34.66,13134.79
11774,2025-05-08,620,5,2,10,58742.0,13448.0,64.67291
11776,2025-04-04,29,78,8,3,635.08,106.34,58766.28
11787,2025-07-20,446,43,10,3,312.52,28.41,20500.99
11790,2025-12-02,926,62,13,8,526.97,,95530.66
11793,2025-11-21,618,56,11,4,51.75,7.54,5012.16
11797,2025-11-07,926,67,15,2,1490.95,180.91,128048.62
11817,2025-03-02,2570,64,3,11,1241.59,7278.0,32249.22
11829,2025-10-05,3748,28,3,7,747.24,135.51,130681.31
11844,2025-04-16,2069,40,2,3,66617.0,53.01,64.58406
11846,2025-12-08,1760,56,5,10,1156.46,237.18,133541.14
11851,2026-01-03,2873,76,7,1,289.38,21.41,27.01223
11853,2025-03-16,1832,6,11,11,1734.49,306.4,269828.03
11854,2025-04-22,2456,33,2,1,462.05,93.62,54871.22
11856,2025-09-12,1259,22,10,11,1063.12,89.29,86.89705
11857,2026-01-29,2350,23,5,11,951.22,173.33,56505.97
11858,2025-04-09,961,80,11,5,1755.16,175.85,152.42632
11866,2025-04-11,2180,60,7,3,798.5,16308.0,136594.19
11870,2026-02-07,1804,13,8,5,490.5,43.92,85980.61
11880,2025-08-15,592,74,7,8,364.72,489.68,18156.96
11882,2025-12-03,902,40,15,5,869.28,191.21,81.86172
11884,2025-04-04,2116,15,5,1,1869.0,30611.0,312957.21
11903,2025-06-20,1200,9,13,9,1317.92,222.99,192163.24
11904,2025-10-18,2372,17,12,2,11408.0,2444.0,17098.87
11918,2025-03-19,214,29,1,5,575.68,,90774.7
11922,2025-10-24,2901,22,12,10,940.48,151.9,37584.56
11943,2025-06-12,1465,10,15,11,844.85,1503.85,68.278
11948,2025-03-19,3587,58,9,5,835.01,54.26,144064.36
11951,2025-08-08,1885,15,3,7,1518.13,361.32,144448.27
11957,2025-12-09,1349,20,12,11,1.12844,104.2,90562.87
11958,2025-03-25,345,23,7,2,1.5658,105.93,89333.39
11960,2025-12-05,1849,13,6,10,799.08,163.38,50197.19
11962,2025-02-24,1720,3,11,9,629.03,51.7,90128.77
11967,2025-02-24,1140,78,4,11,802.43,,112319.82
11968,2026-01-27,2161,60,14,1,1131.23,12722.0,192.68159
11969,2025-01-25,2029,10,11,12,1355.15,14419.0,124.77983
11984,2026-01-08,251,76,13,3,667.59,89.12,80706.26
11997,2025-10-13,503,71,4,6,38554.0,37.06,41176.48
12008,2025-04-13,3588,13,14,6,98223.0,,185.66433
12016,2025-11-28,3609,12,9,2,701.54,133.84,106.05223
12021,2025-12-25,164,79,7,11,1.51335,107.26,222757.11
12034,2025-05-15,2123,6,1,3,342.84,77.94,30290.56
12041,2025-09-30,2333,21,7,2,565.73,118.69,24912.78
12043,2025-03-24,992,51,10,11,620.26,8073.0,81217.95
12051,2025-04-21,885,49,6,12,1042.15,10848.0,110500.6
12057,2025-10-03,2223,35,2,6,791.67,,124624.8
12059,2025-02-14,1321,24,10,3,77512.0,57.57,120065.53
12072,2025-08-16,1207,20,14,11,1629.91,,78936.6
12074,2025-05-23,142,100,14,3,229.94,1363.0,37377.01
12098,2025-05-30,2672,36,12,3,1.88999,142.93,116867.65
12127,2026-01-08,1889,28,6,11,143.85,2003.0,23.75235
12128,2025-02-06,2098,36,8,1,418.9,,41130.31
12159,2026-02-12,2953,4,3,6,1.66773,348.76,140177.56
12162,2025-01-03,2995,67,14,4,1290.34,,143.6095
12168,2025-02-24,1425,13,11,2,727.82,44.42,102.6104
12182,2025-05-05,1333,38,7,10,1.29888,16619.0,145779.04
12205,2025-03-22,972,31,3,4,78.91,,4916.15
12207,2025-03-03,618,58,10,4,94451.0,177.96,173.15784
12211,2025-06-21,1456,15,4,6,1148.62,183.29,147349.76
12214,2025-06-28,1410,23,14,5,1.98578,310.82,93185.93
12219,2025-02-12,2710,14,15,11,1.01979,5872.0,37921.21
12224,2026-01-19,1938,1,7,8,681.29,142.89,119680.04
12232,2025-01-08,2655,51,5,12,592.59,130.65,77555.24
12239,2025-09-24,2012,70,12,5,1449.67,1890.01,67066.93
12245,2025-06-05,736,36,1,1,158.36,13.32,19444.04
12247,2025-01-27,2420,40,13,5,0.0,122.76,287000.33
12256,2025-04-28,1396,27,15,9,769.92,148.66,55460.4
12260,2025-10-25,2026,58,1,2,1.9502,17615.0,248.28501
12281,2025-05-29,1308,10,6,11,503.92,72.72,30598.33
12284,2025-02-17,1031,61,4,5,589.18,32.57,94211.32
12295,2026-02-07,1650,18,10,3,1264.46,26643.0,41040.0
12305,2025-08-09,492,53,14,8,1888.94,13462.0,143643.86
12314,2025-12-21,217,20,4,11,1814.11,380.38,228506.11
12330,2025-07-05,787,37,3,11,180.63,,19860.25
12338,2025-09-30,2911,68,1,4,872.02,174.99,131612.79
12344,2025-08-30,2857,8,6,1,1607.59,,107193.61
12346,2025-06-13,2296,72,5,6,1.7773,21268.0,316130.47
12363,2025-03-23,1070,76,2,6,1958.38,19839.0,202860.74
12373,2025-11-07,2603,6,6,8,930.98,224.69,60890.04
12420,2025-01-16,34,22,4,7,1902.51,340.54,371460.08
12433,2025-07-12,1037,33,3,7,1541.23,209.69,144.08257
12440,2025-11-07,2819,48,4,2,194.92,3072.0,23313.35
12443,2025-10-02,41,30,1,4,1.56754,,297659.82
12452,2025-10-22,885,27,7,5,0.0,338.84,252361.45
12456,2025-04-19,2705,94,9,12,1064.31,23220.0,99661.58
12469,2025-08-07,2581,2,4,1,1335.3,,251198.71
12507,2025-12-26,2943,60,3,11,787.38,10592.0,47.69756
12510,2026-02-18,2257,63,14,3,23940.0,274.91,27791.68
12546,2025-03-17,2127,31,9,5,1.24273,100.99,121441.23
12584,2025-12-13,2277,74,7,8,1607.33,155.92,313982.76
12590,2026-01-07,2090,61,9,7,912.8,135.49,85627.04
12597,2025-06-11,105,23,14,8,1564.61,289.92,89715.33
12606,2025-04-03,2667,17,12,7,17922.0,,6960.17
12608,2025-04-07,1162,50,2,5,54056.0,11992.0,55401.96
12609,2025-02-12,281,14,10,2,1304.72,286.58,165.34642
12610,2025-02-20,2971,25,3,12,518.71,92.41,18703.15
12619,2025-05-23,2987,58,7,6,1021.16,141.26,114147.65
12623,2025-06-10,2349,49,14,11,1459.07,347.5,280649.91
12638,2026-01-08,403,22,10,6,328.44,,49237.44
12644,2025-10-29,1259,23,6,6,1293.44,96.62,75.2572
12645,2025-11-24,280,39,13,7,676.91,127.74,87767.43
12647,2026-02-07,605,45,3,1,1893.92,311.15,69.89769
12649,2025-01-26,1802,49,9,3,65424.0,66.82,75234.57
12651,2025-03-01,2329,22,15,11,1403.59,109.22,180615.42
12652,2025-03-06,2550,18,5,10,48809.0,11148.0,79.24515
12653,2025-11-27,194,73,14,4,1275.95,214.41,94.64393
12661,2025-07-20,2359,40,2,9,24802.0,44.7,20357.38
12664,2026-01-01,608,42,6,1,1567.11,329.9,58538.18
12669,2026-01-27,46,34,5,12,1575.51,9667.0,37.66645
12674,2025-12-16,1783,25,8,8,435.29,44.6,31442.08
12679,2025-09-12,1175,38,1,11,1.68841,251.17,34151.45
12693,2025-02-23,531,52,7,2,1888.1,226.6,89.92195
12698,2025-06-25,2476,75,9,1,1419.89,144.48,268.49806
12701,2025-04-28,1540,12,13,11,83.3,18.41,4165.15
12705,2025-02-28,355,1,1,7,1550.69,,49648.11
12708,2025-01-28,2737,24,6,6,583.75,,42583.23
12731,2025-10-01,1816,60,6,1,1814.21,36415.0,295.38682
12740,2025-08-30,1295,68,10,6,1308.74,81.58,200925.19
12742,2025-06-01,883,66,7,6,1.5756,215.36,272.03398
12744,2025-07-28,554,66,7,8,1989.87,24560.0,108904.41
12753,2025-05-02,1031,47,3,11,603.56,,38850.95
12755,2025-03-27,2358,37,7,3,0.0,26368.0,179396.06
12760,2025-03-19,1222,53,11,5,1631.78,338.55,89184.29
12774,2026-01-03,40,17,11,7,1980.73,375.54,358841.95
12776,2025-07-30,169,11,13,2,1097.88,175.69,208277.25
12777,2025-09-23,2553,79,7,11,911.55,1314.06,95529.8
12782,2025-11-11,2711,80,3,9,1934.27,43677.0,356505.77
12801,2026-01-04,2566,74,5,4,1084.44,216.69,72.95242
12816,2025-02-06,1745,56,9,7,1549.3,29872.0,236869.56
12817,2025-09-10,279,68,10,4,1254.84,26306.0,167378.97
12819,2025-09-14,440,56,12,7,1571.49,238.67,133278.3
12865,2025-06-01,932,31,5,9,334.52,6054.0,7656.32
12876,2025-09-24,142,3,5,11,526.32,58.74,16264.68
12878,2025-10-20,832,76,14,10,1019.22,120.55,47.02962
12895,2025-02-07,2830,61,8,9,1851.04,227.84,82472.4
12898,2025-11-10,2057,14,6,2,524.29,51.26,31147.54
12910,2025-08-01,1056,76,1,2,75450.0,79.36,67.34525
12913,2026-02-19,2919,21,10,1,1612.42,,216668.48
12916,2025-07-09,1840,28,2,7,1023.26,194.52,45813.93
12918,2025-03-15,746,35,9,8,130.97,6.97,22999.74
12930,2026-01-22,2616,2,13,6,724.31,,60388.18
12950,2025-07-10,2256,25,9,12,1556.46,10147.0,111860.38
12967,2026-02-08,2538,21,7,7,114.23,24.55,19950.47
12968,2025-08-14,233,13,2,6,1586.96,169.95,289549.45
12988,2026-02-12,2178,9,13,2,1407.65,,162952.85
12998,2025-09-20,1483,20,13,7,1096.09,263.83,23442.13
13021,2025-09-22,1247,64,12,2,962.24,9514.0,183021.88
13022,2025-08-10,2272,65,6,11,602.79,108.41,22837.84
13046,2025-12-02,1722,12,7,4,63815.0,1.12402,45109.78
13068,2025-10-28,2402,49,12,10,166.63,40.98,7853.6
13075,2025-12-29,1830,65,1,10,1641.61,99.9,168.04167
13077,2025-08-08,1916,29,9,1,662.04,155.6,54804.35
13084,2025-01-30,1597,26,10,2,1311.97,,81938.89
13101,2025-05-22,1812,51,6,1,1.14406,19118.0,204623.21
13119,2026-01-08,457,54,11,6,1.70847,134.31,273406.36
13120,2025-12-18,1703,55,14,6,1801.31,205.16,241.11425
13142,2025-10-02,781,41,13,6,166.91,27.74,31.91531
13143,2025-11-17,1625,43,4,7,1553.76,23346.0,129132.6
13149,2026-01-21,1023,24,11,5,1423.2,,163669.08
13168,2025-01-19,3845,40,9,11,1074.02,71.39,138896.56
13180,2025-06-19,2218,6,4,12,1588.49,354.55,227323.13
13194,2025-06-23,2235,72,15,12,1974.07,236.06,281835.17
13203,2025-09-03,2316,35,12,2,243.83,60.63,46301.33
13205,2025-05-08,527,18,4,4,800.69,,148303.04
13207,2025-10-07,151,20,8,5,789.6,4729.0,154.80775
13232,2025-04-11,1661,27,6,10,51.46,6.76,5.64037
13253,2025-10-20,586,37,15,3,1812.77,,209920.89
13285,2026-01-11,2827,60,13,8,281.27,55.84,7047.58
13292,2025-03-18,2236,61,9,2,754.92,120.7,17740.02
13295,2025-12-06,494,42,1,10,737.09,53.56,23526.02
13301,2025-08-29,2697,79,7,8,831.44,,57078.28
13303,2025-04-22,2567,44,13,4,1268.64,105.49,124915.39
13312,2025-10-30,2980,75,13,5,122.72,1899.0,7.60054
13315,2025-07-15,1241,43,2,10,1715.08,110.01,200188.02
13325,2025-05-06,2932,65,8,10,1854.51,216.01,334597.01
13339,2025-04-30,1283,38,10,1,736.88,70.59,66050.82
13340,2025-02-20,662,34,8,7,578.13,10290.0,19653.78
13353,2025-01-08,2,38,15,9,1717.45,32065.0,252.05315
13354,2025-03-09,2350,14,11,6,1.04475,16223.0,186767.51
13379,2025-02-11,1797,53,15,9,1474.39,367.77,184128.61
13381,2025-02-13,1065,20,12,8,1098.72,,88479.84
13388,2025-06-14,340,64,7,7,456.75,,23701.81
13394,2025-07-01,2520,78,1,4,1001.84,1221.87,35647.32
13402,2025-09-11,1865,1,6,9,402.1,,10411.6
13406,2025-10-12,1511,1,5,10,1953.68,47213.0,382181.99
13413,2025-03-18,1865,5,7,4,46527.0,,92474.59
13415,2025-09-16,918,48,11,3,235.1,5144.0,25.00374
13418,2025-04-25,961,6,7,8,1323.17,,149.46387
13446,2025-10-05,2977,7,13,6,985.26,70.3,112.49738
13458,2025-11-04,2637,68,10,5,1398.8,,59869.38
13466,2025-11-13,1084,48,8,1,1.07491,214.45,84.01105
13476,2025-12-05,2442,3,12,9,1.6557,367.52,159849.62
13480,2025-01-21,483,42,3,7,922.3,,73284.69
13489,2025-06-16,236,37,11,11,1295.38,84.35,56851.39
13491,2025-07-06,698,30,7,9,920.65,18509.0,85.86086
13510,2025-06-14,2377,75,1,5,761.56,,72630.69
13511,2025-04-14,1394,37,5,9,1632.07,,305982.29
13515,2025-02-09,1690,40,15,11,521.36,124.4,14.58929
13521,2025-03-13,1682,54,12,8,1847.99,440.62,293343.81
13531,2026-01-31,3773,11,2,1,1802.41,,161990.33
13537,2026-02-18,1921,63,10,11,1.88804,,161.52278
13544,2025-02-12,1575,75,4,1,809.43,62.64,72.16087
13546,2026-01-19,2709,44,14,10,14341.0,23.14,16234.36
13557,2025-09-30,1193,10,1,2,49335.0,49.77,48598.7
13561,2026-01-02,1244,45,5,1,148.24,,13617.34
13575,2025-07-01,1670,51,9,2,716.82,,135.98441
13582,2025-06-05,486,3,3,12,353.43,36.04,11.80421
13586,2025-01-07,1842,22,4,11,1147.17,14265.0,114362.19
13590,2025-05-01,532,35,10,11,785.25,7055.0,145942.21
13591,2025-08-02,2748,6,13,6,1340.71,151.02,175562.82
13598,2025-05-29,2697,62,3,3,1360.82,17992.0,72822.02
13604,2025-05-14,1550,53,11,3,1322.22,281.98,37174.0
13618,2025-12-17,451,78,8,10,1068.25,17745.0,150735.85
13620,2025-07-14,2402,59,11,2,1.04038,,176.99639
13621,2026-02-14,2292,7,12,4,1290.77,170.43,82476.14
13625,2025-10-04,742,41,1,2,1346.26,,259127.91
13627,2026-02-19,2323,42,10,8,567.18,65.87,108.40921
13630,2025-11-18,2819,39,12,8,830.43,20714.0,60105.99
13633,2025-07-08,3577,74,14,1,18969.0,3709.0,9549.89
13634,2025-01-28,1250,18,13,7,279.83,29.44,34972.01
13652,2025-07-19,904,12,1,10,1159.93,,170672.52
13657,2026-01-30,392,55,6,8,552.29,64.93,69.40473
13669,2025-03-19,1083,58,8,2,1.28925,199.86,236429.21
13671,2025-10-24,970,11,8,5,350.87,5939.0,27971.61
13673,2025-11-26,192,79,14,4,1262.78,26684.0,204.39885
13692,2025-01-09,351,60,11,10,324.38,3588.0,55339.94
13719,2025-11-17,1932,55,5,3,1057.44,79.36,86458.1
13723,2025-09-06,187,39,10,4,47849.0,9615.0,50974.6
13725,2025-09-12,365,13,5,6,54.58,12.2,6.51759
13736,2025-10-16,1683,35,12,12,497.97,37.77,23193.65
13747,2025-12-09,1632,69,3,5,363.41,34.39,39461.78
13748,2025-09-13,1902,39,5,3,1.62183,,62.35254
13757,2025-03-27,1582,4,1,5,68970.0,44.95,115987.9
13763,2025-03-29,814,32,11,5,1117.99,,69714.84
13772,2025-12-20,1199,78,15,11,1962.36,296.53,121148.9
13777,2025-11-17,550,15,2,1,1984.72,43262.0,98997.52
13778,2025-01-04,1822,19,6,9,80043.0,,138935.13
13779,2025-07-11,1103,75,5,7,96017.0,156.63,54159.91
13786,2025-07-10,2511,35,13,4,1496.66,88.55,283853.59
13787,2025-03-01,953,63,13,11,1853.66,34649.0,363314.78
13790,2025-11-04,2030,11,6,12,93292.0,4872.0,115918.24
13791,2025-04-23,1313,17,15,8,462.11,4632.0,81245.38
13793,2025-08-10,1744,68,5,11,75653.0,112.78,114656.29
13808,2025-07-23,1569,25,10,3,967.65,164.25,41.071
13810,2025-09-23,1486,31,1,6,1102.44,,154511.58
13811,2025-05-25,3789,12,6,7,1.3344,225.65,42034.53
13812,2025-08-29,2806,18,7,3,1622.39,241.25,155664.99
13815,2025-07-17,602,24,5,8,1175.3,80.16,82.9749
13822,2025-09-08,666,46,15,2,1266.16,121.65,75402.0
13834,2025-11-29,1805,33,4,8,850.58,,58195.72
13837,2025-06-25,2573,58,10,2,707.29,40.05,62875.4
13839,2025-01-20,2206,22,5,11,856.25,,37452.54
13859,2025-10-14,1955,24,1,7,875.01,77.17,29.33603
13864,2025-09-11,2746,51,6,12,1419.97,321.52,270679.31
13868,2025-12-16,557,12,1,4,1438.13,,42.88566
13870,2025-05-08,461,68,4,12,1042.6,200.66,140200.47
13871,2025-04-16,2621,78,2,6,1510.79,260.11,69774.17
13899,2025-02-15,1367,59,3,12,343.0,38.36,62.60212
13903,2025-06-23,436,43,1,11,1.7666,15383.0,81.7414
13916,2025-05-24,572,20,8,8,1819.87,397.84,302.90193
13920,2025-03-08,613,33,2,12,1.22754,105.27,104148.82
13932,2025-08-06,2152,2,15,11,22593.0,52.49,4.87362
13933,2025-06-20,1757,49,13,4,1375.94,,52.87903
13944,2026-02-11,1957,41,5,2,1552.46,17712.0,296.51144
13962,2026-01-16,2861,46,9,1,1.85715,134.58,242586.91
13976,2025-05-13,2625,48,13,6,1667.99,,51.34733
13979,2025-07-05,1106,56,4,3,1214.1,181.11,60543.66
13985,2026-01-01,2199,74,8,7,764.32,166.45,138418.48
13988,2025-04-05,2425,26,11,2,1781.23,115.91,355581.15
13991,2025-08-24,2368,70,2,1,1261.28,,113175.82
13992,2026-01-21,2833,28,8,5,1570.3,298.67,243.84998
14011,2025-05-03,1736,49,3,5,54842.0,136.59,48250.43
14033,2025-01-03,691,58,9,5,62809.0,151.38,65087.03
14046,2025-01-01,1268,72,12,10,22284.0,,17156.05
14063,2026-02-18,771,68,4,5,1122.64,,107.74796
14065,2025-02-19,784,48,9,2,889.66,10612.0,149.21774
14067,2025-07-13,2018,74,11,2,668.68,149.82,99852.8
14082,2025-04-04,289,52,8,11,368.35,2251.0,47.9796
14091,2025-04-07,19,25,12,2,626.69,62.74,33762.26
14093,2025-04-23,352,67,10,12,1317.2,210.87,68.34207
14095,2025-03-18,485,19,5,9,642.43,10400.0,65755.35
14098,2025-02-06,1466,4,11,3,1347.31,10594.0,184949.42
14106,2025-11-23,3691,28,5,12,1.12554,,35336.8
14117,2026-01-27,1116,6,9,3,209.83,4333.0,8789.07
14119,2025-11-10,774,55,9,10,1.75388,,204.68709
14126,2025-04-27,2543,47,13,12,260.65,,17455.95
14131,2025-12-19,305,68,9,8,15010.0,26.65,24558.74
14132,2025-09-07,469,12,12,4,1349.46,,83.27726
14136,2025-07-16,1663,103,1,8,1178.71,234.3,103759.67
14138,2025-03-15,2858,24,4,11,1457.51,11148.0,156.89037
14147,2026-02-12,2149,56,7,4,179.4,,34453.21
14156,2025-09-25,747,45,9,11,1692.5,209.59,167467.35
14161,2025-01-28,3650,48,9,2,1895.49,34724.0,137162.35
14183,2025-04-19,2801,43,11,8,1172.16,13230.0,176843.09
14188,2025-03-21,1541,8,4,4,1928.9,,268948.7
14219,2025-05-06,204,3,5,11,519.67,4216.0,32955.54
14221,2026-01-16,1477,19,12,10,1.06829,147.08,184.91202
14223,2025-04-15,1527,42,5,4,159.37,39.37,18292.5
14232,2025-08-09,3631,23,14,2,1221.56,215.48,158367.8
14243,2026-02-08,2917,30,13,8,1924.82,14022.0,57.56357
14244,2025-06-10,156,52,9,8,238.38,26.51,9624.12
14245,2025-05-05,422,62,15,11,1852.54,2381.15,303.40892
14255,2025-01-30,1895,8,7,8,702.16,168.93,126262.89
14259,2025-08-23,1094,77,1,12,1865.18,,89209.8
14260,2025-04-25,2146,5,10,11,990.42,,186551.74
14263,2025-02-26,2778,25,3,8,56.02,6.46,10941.88
14264,2025-08-18,308,54,11,9,1134.05,12118.0,171746.05
14267,2025-04-28,461,29,7,5,358.84,5967.0,55299.15
14278,2026-02-14,185,14,3,2,1.77231,,351864.79
14295,2025-12-06,2234,79,8,12,56.21,12.27,4522.22
14299,2025-01-14,1159,11,5,2,1729.4,194.74,306321.98
14304,2025-05-03,1168,77,4,12,111.6,6.64,4518.21
14317,2026-01-04,1586,17,10,11,1116.18,9369.0,198210.19
14337,2025-12-02,2835,53,9,3,386.35,8189.0,55.44956
14349,2025-09-20,1592,21,3,8,945.75,120.55,142530.85
14357,2025-04-17,2049,30,6,9,58.88,4.03,6203.62
14374,2025-02-03,1248,27,3,4,805.68,142.65,19864.45
14387,2025-08-12,1539,48,1,1,1.68922,205.64,268.16946
14388,2026-01-25,350,38,7,3,941.84,95.05,141082.36
14391,2025-09-08,180,7,9,8,418.94,53.56,40432.62
14398,2025-07-19,2979,29,15,12,119.46,21.18,19510.01
14405,2025-10-07,2404,78,8,11,1.675,316.29,321732.17
14406,2025-02-25,1114,25,13,9,502.23,103.92,19.97013
14407,2025-07-04,148,51,9,7,642.86,108.56,90.60279
14411,2025-03-27,1881,31,11,12,54.03,7.34,8.14603
14413,2025-12-06,1019,4,13,6,1.29702,245.71,184651.05
14427,2025-04-04,2056,78,3,5,1186.58,117.07,160964.6
14429,2025-11-14,2607,48,2,6,1946.25,97.41,95545.95
14430,2025-06-08,1850,55,9,4,69164.0,98.99,116769.49
14432,2025-07-12,2765,64,13,6,1.61971,15608.0,206.42758
14433,2026-01-11,1341,68,11,4,1006.99,215.71,60370.55
14449,2025-03-21,1265,20,9,8,762.13,14613.0,128352.39
14494,2025-06-14,1842,68,8,9,155.59,12.09,13442.98
14502,2026-01-14,569,17,2,4,1.16564,,107821.01
14507,2025-01-18,2247,76,4,8,432.31,27.5,49482.32
14516,2025-03-02,1276,71,4,6,1385.2,137.74,231040.84
14529,2025-01-07,2378,55,11,5,1725.94,233.97,242521.49
14540,2025-05-14,1001,22,7,8,1491.43,291.54,196243.39
14542,2025-10-02,3573,22,15,5,268.06,24.94,31.46256
14552,2025-09-05,25,53,2,4,39635.0,38.26,60123.74
14564,2025-05-11,1169,78,10,6,1095.5,110.41,79713.04
14569,2025-02-19,1590,50,11,8,789.07,,43406.3
14571,2025-08-28,967,37,8,11,1568.88,2819.77,120554.68
14600,2025-09-15,2007,63,8,2,1333.38,211.07,48.65693
14604,2025-01-24,2933,19,11,1,1822.54,240.62,55134.31
14610,2025-09-21,2252,65,4,8,99877.0,86.31,161.46635
14624,2025-04-12,3639,76,3,7,1.75167,38364.0,103824.13
14650,2026-01-19,1178,11,5,4,783.93,137.7,69813.18
14670,2026-01-01,2999,34,6,5,1921.69,192.55,379298.9
14671,2025-10-10,786,4,7,4,1305.46,104.71,76547.7
14695,2025-10-22,2861,44,4,11,38467.0,34.25,39.95971
14708,2025-03-14,1463,1,1,8,1.92393,44773.0,108.69504
14712,2026-01-02,163,98,4,1,1354.02,276.95,156602.01
14729,2025-11-11,1587,30,15,5,1097.17,10622.0,159527.81
14736,2025-03-18,3793,58,15,11,1115.8,191.2,164071.42
14739,2025-03-26,1281,78,7,2,539.91,52.55,40949.74
14741,2025-10-11,2717,42,8,6,1.19618,297.98,65.57796
14744,2025-10-10,720,10,1,8,1087.25,16885.0,153573.73
14748,2025-05-05,1276,42,11,11,408.72,,44459.54
14755,2025-08-12,127,49,3,2,1666.96,326.09,216.21881
14759,2025-05-14,1487,29,6,2,1.52256,,113314.76
14765,2025-11-09,2384,49,12,2,710.54,104.25,55383.07
14769,2025-01-03,943,18,9,7,79.01,6.91,15406.76
14776,2025-05-05,382,59,5,5,540.18,99.53,27323.89
14778,2025-09-22,2252,68,7,11,102.23,23.15,7315.95
14781,2025-06-11,759,95,8,12,1752.48,135.19,151620.7
14782,2025-02-26,955,56,11,6,1780.96,,264874.79
14792,2025-11-26,3754,64,5,9,1469.46,,239352.11
14801,2025-08-18,2495,68,2,6,1306.08,236.51,220.01001
14812,2025-11-26,768,3,11,1,889.51,167.15,142.40784
14829,2025-08-22,2202,63,15,4,1225.94,,208313.96
14847,2025-09-21,1928,19,13,7,1840.11,241.48,129027.84
14852,2025-08-01,2749,13,11,3,1005.96,15362.0,84006.89
14853,2025-06-01,2691,77,8,3,239.0,38.9,24595.24
14857,2025-09-13,2321,67,4,1,1454.66,294.44,242183.74
14865,2025-07-11,2392,16,14,3,256.82,14.68,43224.09
14868,2025-06-16,1039,35,1,4,95625.0,70.97,153604.79
14880,2026-01-21,829,53,9,10,839.41,,42727.98
14886,2025-11-28,1054,17,11,5,1.18567,219.66,185824.16
14894,2026-01-11,2189,59,4,5,1201.18,153.57,165576.01
14897,2025-05-18,1250,61,8,8,774.17,58.66,113557.95
14907,2025-05-12,1360,1,4,12,1426.89,258.58,130023.38
14908,2025-07-31,207,78,5,6,598.43,59.93,96307.95
14913,2025-12-10,2118,68,3,12,703.92,,82821.67
14914,2025-04-08,2890,17,10,8,1943.06,,380134.53
14917,2025-03-27,1248,71,8,11,1785.72,21702.0,141714.3
14928,2025-08-28,3671,52,5,9,776.17,9100.0,30.59121
14930,2025-12-06,1152,72,4,10,1735.67,34478.0,157939.32
14933,2025-03-20,3607,76,10,8,826.71,155.93,86325.82
14945,2025-06-28,999,61,11,7,1625.23,177.67,136718.06
14946,2025-07-05,1373,17,6,3,340.91,72.26,65722.49
